order_item_id,order_id,product_id,quantity,unit_price,total_price,customer_id,order_date,payment_method,product_name,category,price,customer_name,city,gender,age
ITEM115896,ORD13916,PROD1279,1,4307.02,4307.02,CUST4967,2023-02-11,Card,Ducimus,Fashion,4307.02,Qabil Nori,Hyderabad,Other,50
ITEM115897,ORD24238,PROD1155,4,2189.7,8758.8,CUST5580,2025-01-17,Card,Mollitia,Home,2189.7,Mohammed Sarkar,Bengaluru,Female,31
ITEM115898,ORD14771,PROD1098,4,4297.49,17189.96,CUST1334,2025-05-07,Card,Non,Groceries,4297.49,Harrison Seshadri,Bengaluru,Other,51
ITEM115899,ORD22307,PROD1025,10,2177.99,21779.9,CUST2819,2025-09-20,UPI,Blanditiis,Home,2177.99,Simon Sekhon,Pune,Other,31
ITEM115900,ORD12269,PROD1205,6,452.05,2712.3,CUST2436,2023-04-16,Card,Voluptatum,Home,452.05,Xavier Prabhu,Pune,Male,60
ITEM115901,ORD14252,PROD1162,6,2276.21,13657.26,CUST2568,2024-09-14,UPI,Adipisci,Groceries,2276.21,Ekaraj Shroff,Bengaluru,Male,65
ITEM115902,ORD10956,PROD1252,10,4092.95,40929.5,CUST3139,2025-06-25,Card,Autem,Home,4092.95,Bakhshi Mishra,Bengaluru,Other,18
ITEM115903,ORD17516,PROD1291,9,3115.96,28043.64,CUST3675,2024-01-07,COD,Laboriosam,Electronics,3115.96,Ekani Karpe,Mumbai,Female,58
ITEM115904,ORD15195,PROD1142,8,3060.45,24483.6,CUST2728,2025-02-20,NetBanking,Alias,Home,3060.45,Anjali Saha,Chennai,Male,32
ITEM115905,ORD12445,PROD1261,7,3207.74,22454.18,CUST2102,2023-07-28,Card,Nesciunt,Groceries,3207.74,Siya Vasa,Chennai,Other,54
ITEM115906,ORD19980,PROD1199,1,3271.74,3271.74,CUST4177,2024-02-10,COD,Nobis,Groceries,3271.74,Gautami Tank,Chennai,Female,19
ITEM115907,ORD24818,PROD1221,7,3590.66,25134.62,CUST5812,2023-06-10,NetBanking,Esse,Home,3590.66,Anay Chaudhary,Chennai,Female,60
ITEM115908,ORD19541,PROD1111,1,2209.72,2209.72,CUST5379,2024-11-24,NetBanking,Occaecati,Home,2209.72,Yashvi Kapur,Bengaluru,Female,28
ITEM115909,ORD21224,PROD1224,9,2155.03,19395.27,CUST2582,2025-03-22,COD,Neque,Home,2155.03,Dayita Cherian,Bengaluru,Other,52
ITEM115910,ORD14785,PROD1088,1,2929.74,2929.74,CUST2751,2023-11-05,COD,Officia,Home,2929.74,Shravya Karan,Mumbai,Other,32
ITEM115911,ORD13197,PROD1036,6,2558.66,15351.96,CUST3520,2024-05-13,NetBanking,Corporis,Electronics,2558.66,Oviya Chokshi,Pune,Female,60
ITEM115912,ORD17485,PROD1132,3,3538.86,10616.58,CUST4217,2025-03-28,UPI,Inventore,Groceries,3538.86,Odika Venkatesh,Hyderabad,Male,48
ITEM115913,ORD14106,PROD1103,10,3335.25,33352.5,CUST2168,2024-09-22,COD,Blanditiis,Home,3335.25,Jhalak Kalla,Hyderabad,Other,41
ITEM115914,ORD14499,PROD1213,7,4243.83,29706.81,CUST5964,2023-07-24,COD,Voluptatum,Fashion,4243.83,Nimrat Walla,Chennai,Male,26
ITEM115915,ORD14769,PROD1201,5,1725.94,8629.7,CUST2996,2024-04-06,NetBanking,Libero,Home,1725.94,Maanas Batra,Hyderabad,Male,26
ITEM115916,ORD20921,PROD1165,4,2690.86,10763.44,CUST5713,2024-12-25,UPI,Itaque,Home,2690.86,Atharv Gole,Hyderabad,Female,49
ITEM115917,ORD19688,PROD1113,10,3940.66,39406.6,CUST4933,2024-03-19,UPI,Hic,Home,3940.66,Damyanti Tiwari,Chennai,Female,54
ITEM115918,ORD21097,PROD1056,6,426.14,2556.84,CUST1818,2024-06-12,UPI,Maxime,Groceries,426.14,Barkha Anne,Mumbai,Female,59
ITEM115919,ORD13560,PROD1050,5,4002.16,20010.8,CUST2320,2023-07-30,COD,Aperiam,Fashion,4002.16,Megha Karnik,Hyderabad,Female,40
ITEM115920,ORD20951,PROD1078,1,2486.64,2486.64,CUST4608,2024-02-14,NetBanking,Maiores,Electronics,2486.64,Triya Walla,Mumbai,Female,52
ITEM115921,ORD16875,PROD1047,9,2285.28,20567.52,CUST1523,2023-11-08,Card,Placeat,Home,2285.28,Dhruv Varkey,Pune,Male,60
ITEM115922,ORD11807,PROD1128,3,2156.52,6469.56,CUST1186,2024-02-05,Card,Ipsum,Home,2156.52,Charita Sengupta,Pune,Other,62
ITEM115923,ORD10251,PROD1211,2,4093.38,8186.76,CUST3791,2025-04-12,COD,Aspernatur,Groceries,4093.38,Anay Mannan,Mumbai,Male,55
ITEM115924,ORD11292,PROD1095,6,795.75,4774.5,CUST4343,2023-06-25,COD,Quod,Groceries,795.75,Varsha Savant,Bengaluru,Other,59
ITEM115925,ORD18258,PROD1223,2,1279.49,2558.98,CUST4288,2025-05-13,Card,Voluptatibus,Fashion,1279.49,Charvi Murty,Hyderabad,Male,51
ITEM115926,ORD10323,PROD1289,9,3320.42,29883.78,CUST3987,2025-11-03,UPI,Adipisci,Fashion,3320.42,Yoshita Sani,Hyderabad,Female,33
ITEM115927,ORD22458,PROD1045,3,2031.62,6094.86,CUST4648,2024-03-04,NetBanking,Doloremque,Fashion,2031.62,Lakshmi Hans,Hyderabad,Female,24
ITEM115928,ORD12493,PROD1230,3,2789.92,8369.76,CUST4027,2024-07-16,NetBanking,Minima,Home,2789.92,Eiravati Balakrishnan,Pune,Male,43
ITEM115929,ORD13595,PROD1171,6,4799.24,28795.44,CUST3568,2023-12-16,Card,Suscipit,Electronics,4799.24,Logan Vig,Mumbai,Female,19
ITEM115930,ORD14631,PROD1011,1,1130.33,1130.33,CUST4579,2024-03-30,Card,Voluptatem,Fashion,1130.33,Yoshita Shere,Chennai,Other,27
ITEM115931,ORD18264,PROD1075,1,4592.8,4592.8,CUST3967,2023-10-19,Card,Dolore,Groceries,4592.8,Hemal Munshi,Pune,Female,63
ITEM115932,ORD21078,PROD1261,3,3207.74,9623.22,CUST3650,2023-11-24,COD,Nesciunt,Groceries,3207.74,Bhavini Menon,Hyderabad,Male,54
ITEM115933,ORD17675,PROD1007,2,2325.72,4651.44,CUST4267,2024-04-24,UPI,Quos,Home,2325.72,Tara De,Hyderabad,Other,39
ITEM115934,ORD21572,PROD1209,5,4542.21,22711.05,CUST1100,2023-04-29,COD,Repudiandae,Fashion,4542.21,Ekta Ravel,Bengaluru,Female,23
ITEM115935,ORD11303,PROD1122,4,4101.01,16404.04,CUST3868,2024-11-14,UPI,Velit,Electronics,4101.01,Sanya Radhakrishnan,Bengaluru,Male,56
ITEM115936,ORD20712,PROD1104,1,3591.53,3591.53,CUST3007,2024-09-05,COD,Incidunt,Home,3591.53,Umang Garde,Pune,Male,33
ITEM115937,ORD18467,PROD1060,6,236.58,1419.48,CUST5315,2023-12-27,COD,Amet,Home,236.58,Leena Upadhyay,Pune,Other,63
ITEM115938,ORD13240,PROD1133,6,667.35,4004.1,CUST5174,2023-10-09,Card,Veniam,Groceries,667.35,Nirja Venkataraman,Pune,Other,54
ITEM115939,ORD16400,PROD1238,6,3472.3,20833.8,CUST2738,2023-03-01,COD,Harum,Home,3472.3,Ekaraj Hari,Bengaluru,Female,21
ITEM115940,ORD15726,PROD1248,4,1644.28,6577.12,CUST3850,2023-02-11,UPI,Reprehenderit,Electronics,1644.28,Yagnesh Singh,Hyderabad,Female,20
ITEM115941,ORD18110,PROD1232,5,1252.72,6263.6,CUST1507,2023-04-05,Card,Cum,Home,1252.72,Yahvi Madan,Pune,Female,55
ITEM115942,ORD22940,PROD1081,8,3530.46,28243.68,CUST1741,2024-05-18,UPI,Dicta,Home,3530.46,Dalaja Parsa,Mumbai,Female,53
ITEM115943,ORD12984,PROD1276,4,1112.55,4450.2,CUST2891,2023-04-15,COD,Ducimus,Groceries,1112.55,Laksh Mital,Mumbai,Other,37
ITEM115944,ORD23839,PROD1105,1,1349.39,1349.39,CUST5652,2024-01-13,UPI,Aliquam,Electronics,1349.39,Sai Kar,Bengaluru,Other,50
ITEM115945,ORD19568,PROD1058,9,824.44,7419.96,CUST5360,2025-05-19,UPI,Odit,Electronics,824.44,Manya Minhas,Mumbai,Other,63
ITEM115946,ORD24510,PROD1006,9,2549.51,22945.59,CUST1610,2024-11-20,COD,Dignissimos,Fashion,2549.51,Vaishnavi Bansal,Hyderabad,Female,31
ITEM115947,ORD11398,PROD1206,2,625.62,1251.24,CUST1030,2025-08-03,NetBanking,Officiis,Home,625.62,Jeremiah Misra,Bengaluru,Male,19
ITEM115948,ORD16982,PROD1243,3,199.22,597.66,CUST2803,2024-09-03,NetBanking,Aliquid,Electronics,199.22,Damini Bhalla,Chennai,Female,57
ITEM115949,ORD12743,PROD1257,2,1774.55,3549.1,CUST2597,2023-09-04,Card,Occaecati,Home,1774.55,Hemangini Rout,Chennai,Female,28
ITEM115950,ORD21626,PROD1112,6,4196.85,25181.1,CUST3240,2023-01-08,Card,Ex,Groceries,4196.85,Anirudh Dhawan,Bengaluru,Female,40
ITEM115951,ORD23164,PROD1133,8,667.35,5338.8,CUST4172,2023-05-20,COD,Veniam,Groceries,667.35,Alexander Chowdhury,Chennai,Other,65
ITEM115952,ORD24280,PROD1150,5,1711.21,8556.05,CUST4406,2024-04-29,COD,Tenetur,Fashion,1711.21,Saanvi Krish,Bengaluru,Female,58
ITEM115953,ORD19606,PROD1189,6,4563.77,27382.62,CUST5946,2023-11-07,UPI,At,Fashion,4563.77,Rushil Tella,Chennai,Female,42
ITEM115954,ORD24618,PROD1029,4,3178.8,12715.2,CUST1135,2023-07-13,Card,Voluptas,Home,3178.8,Shaurya Shah,Bengaluru,Male,43
ITEM115955,ORD20073,PROD1023,7,2050.0,14350.0,CUST5195,2023-04-26,NetBanking,Alias,Fashion,2050.0,Vanya Sura,Hyderabad,Female,60
ITEM115956,ORD21442,PROD1054,5,2198.39,10991.95,CUST1548,2024-05-26,NetBanking,Eveniet,Groceries,2198.39,Raksha Deep,Pune,Male,37
ITEM115957,ORD17592,PROD1059,4,404.16,1616.64,CUST2739,2023-03-16,NetBanking,Nam,Fashion,404.16,Indali Sha,Mumbai,Other,45
ITEM115958,ORD13685,PROD1148,4,1002.06,4008.24,CUST1212,2023-03-21,Card,Inventore,Groceries,1002.06,Anay Suri,Chennai,Female,55
ITEM115959,ORD21150,PROD1224,7,2155.03,15085.21,CUST4911,2025-09-17,COD,Neque,Home,2155.03,Xavier Ramachandran,Hyderabad,Male,35
ITEM115960,ORD20947,PROD1198,8,3896.71,31173.68,CUST5193,2023-07-14,Card,Magnam,Home,3896.71,Amaira Roy,Bengaluru,Male,29
ITEM115961,ORD18378,PROD1272,3,2463.29,7389.87,CUST2727,2025-04-01,UPI,Accusamus,Home,2463.29,Warjas Agarwal,Chennai,Male,43
ITEM115962,ORD18238,PROD1068,6,4119.0,24714.0,CUST4836,2025-09-10,NetBanking,Asperiores,Home,4119.0,Ronith Saxena,Chennai,Male,58
ITEM115963,ORD20688,PROD1247,2,1865.62,3731.24,CUST3345,2023-05-18,COD,Reprehenderit,Groceries,1865.62,Zayan Kaur,Chennai,Other,22
ITEM115964,ORD19562,PROD1276,7,1112.55,7787.85,CUST2852,2024-12-27,Card,Ducimus,Groceries,1112.55,Bimala Ratta,Chennai,Other,41
ITEM115965,ORD17038,PROD1159,2,1271.03,2542.06,CUST5842,2024-05-31,COD,Consequatur,Groceries,1271.03,Abha Nadig,Chennai,Other,49
ITEM115966,ORD23761,PROD1063,3,4507.89,13523.67,CUST3325,2023-04-30,NetBanking,Voluptate,Fashion,4507.89,Vedika Parsa,Pune,Female,57
ITEM115967,ORD10720,PROD1026,2,3252.12,6504.24,CUST5916,2024-05-24,Card,Quos,Fashion,3252.12,Onkar Koshy,Pune,Other,46
ITEM115968,ORD17723,PROD1103,10,3335.25,33352.5,CUST3400,2023-11-01,Card,Blanditiis,Home,3335.25,Jasmit Deep,Bengaluru,Male,20
ITEM115969,ORD14275,PROD1011,9,1130.33,10172.97,CUST2796,2025-05-18,COD,Voluptatem,Fashion,1130.33,Pallavi Som,Bengaluru,Female,44
ITEM115970,ORD24685,PROD1167,5,2295.54,11477.7,CUST5155,2025-04-06,UPI,Molestiae,Fashion,2295.54,Saumya Palla,Pune,Other,48
ITEM115971,ORD15513,PROD1062,1,4075.68,4075.68,CUST4925,2024-12-08,UPI,Iure,Groceries,4075.68,Balhaar Nayak,Hyderabad,Female,27
ITEM115972,ORD17345,PROD1280,10,3671.85,36718.5,CUST2710,2024-08-22,COD,Nam,Groceries,3671.85,Odika Devan,Pune,Other,22
ITEM115973,ORD15656,PROD1136,7,2226.64,15586.48,CUST3927,2024-02-18,Card,Eaque,Home,2226.64,Anay Badal,Mumbai,Female,52
ITEM115974,ORD14723,PROD1274,2,2226.43,4452.86,CUST5114,2023-07-26,NetBanking,Ea,Electronics,2226.43,Meera Amble,Hyderabad,Female,46
ITEM115975,ORD15036,PROD1294,1,2805.62,2805.62,CUST2542,2024-06-21,Card,Laborum,Fashion,2805.62,Vasana Pandey,Bengaluru,Other,41
ITEM115976,ORD21813,PROD1132,4,3538.86,14155.44,CUST3190,2022-12-28,COD,Inventore,Groceries,3538.86,Vivaan Bala,Chennai,Female,23
ITEM115977,ORD22053,PROD1288,8,3376.8,27014.4,CUST4627,2023-09-25,NetBanking,Soluta,Home,3376.8,Zashil Baria,Chennai,Other,34
ITEM115978,ORD23434,PROD1236,9,3643.72,32793.48,CUST2939,2025-01-29,NetBanking,Vel,Groceries,3643.72,Tanmayi Lata,Bengaluru,Female,29
ITEM115979,ORD13295,PROD1007,7,2325.72,16280.04,CUST1290,2025-08-29,COD,Quos,Home,2325.72,Kamya Kanda,Mumbai,Male,65
ITEM115980,ORD22386,PROD1004,2,2746.46,5492.92,CUST5297,2025-11-02,UPI,Commodi,Fashion,2746.46,Gavin Vasa,Bengaluru,Other,31
ITEM115981,ORD15470,PROD1299,7,3341.64,23391.48,CUST1756,2022-12-05,UPI,Ipsa,Electronics,3341.64,Nakul Bhandari,Chennai,Other,19
ITEM115982,ORD23208,PROD1114,5,3339.09,16695.45,CUST5731,2024-08-28,NetBanking,Dolore,Home,3339.09,Ranbir Bhavsar,Pune,Other,55
ITEM115983,ORD14788,PROD1240,3,4778.79,14336.37,CUST1253,2023-07-03,COD,Nam,Groceries,4778.79,Nicholas Mukhopadhyay,Bengaluru,Female,20
ITEM115984,ORD24985,PROD1280,5,3671.85,18359.25,CUST5343,2023-07-22,COD,Nam,Groceries,3671.85,Nandini Shere,Bengaluru,Other,60
ITEM115985,ORD23716,PROD1069,3,1643.69,4931.07,CUST2900,2024-11-28,UPI,Similique,Home,1643.69,Dominic Vala,Chennai,Male,50
ITEM115986,ORD11793,PROD1214,8,740.61,5924.88,CUST2290,2025-04-21,UPI,Ipsam,Groceries,740.61,Yug Vora,Pune,Female,47
ITEM115987,ORD22428,PROD1169,7,3218.73,22531.11,CUST4026,2023-04-08,UPI,Et,Fashion,3218.73,Zinal Oommen,Pune,Male,54
ITEM115988,ORD16240,PROD1163,10,1981.2,19812.0,CUST2906,2023-05-21,COD,Sint,Fashion,1981.2,Harrison Kakar,Pune,Female,59
ITEM115989,ORD14874,PROD1241,5,599.63,2998.15,CUST3708,2024-09-13,UPI,Earum,Groceries,599.63,Zashil Kumer,Chennai,Male,28
ITEM115990,ORD23079,PROD1219,5,1189.87,5949.35,CUST5361,2024-07-19,COD,Aliquam,Fashion,1189.87,Brinda Dugar,Mumbai,Female,23
ITEM115991,ORD18259,PROD1116,10,2606.82,26068.2,CUST2613,2022-12-14,Card,Eaque,Electronics,2606.82,Ladli Sodhi,Hyderabad,Male,49
ITEM115992,ORD19601,PROD1261,9,3207.74,28869.66,CUST3839,2023-05-07,NetBanking,Nesciunt,Groceries,3207.74,Zinal Kurian,Hyderabad,Male,56
ITEM115993,ORD21667,PROD1128,8,2156.52,17252.16,CUST2666,2023-10-28,COD,Ipsum,Home,2156.52,Darpan Reddy,Pune,Male,36
ITEM115994,ORD15137,PROD1022,1,1341.02,1341.02,CUST1906,2023-04-26,COD,Labore,Electronics,1341.02,Upasna Yadav,Bengaluru,Other,44
ITEM115995,ORD10619,PROD1008,3,4741.88,14225.64,CUST5723,2025-09-21,UPI,Officia,Fashion,4741.88,Upma Chakrabarti,Mumbai,Female,20
ITEM115996,ORD12430,PROD1242,9,4597.59,41378.31,CUST4395,2025-05-24,UPI,Unde,Groceries,4597.59,Luke Sabharwal,Pune,Male,46
ITEM115997,ORD20533,PROD1116,5,2606.82,13034.1,CUST1975,2024-03-18,UPI,Eaque,Electronics,2606.82,Falan Sastry,Mumbai,Male,34
ITEM115998,ORD12302,PROD1292,6,2144.35,12866.1,CUST1097,2025-09-28,COD,Laudantium,Fashion,2144.35,Warinder Randhawa,Chennai,Female,64
ITEM115999,ORD13441,PROD1075,3,4592.8,13778.4,CUST2803,2025-02-13,UPI,Dolore,Groceries,4592.8,Damini Bhalla,Chennai,Female,57
ITEM116000,ORD23262,PROD1158,7,4347.46,30432.22,CUST2651,2024-12-24,Card,Assumenda,Home,4347.46,Nikita Jaggi,Hyderabad,Other,25
ITEM116001,ORD14865,PROD1198,5,3896.71,19483.55,CUST1207,2022-12-15,Card,Magnam,Home,3896.71,Aradhana Anne,Chennai,Other,52
ITEM116002,ORD20684,PROD1241,9,599.63,5396.67,CUST1628,2025-05-22,COD,Earum,Groceries,599.63,Jagrati Mangal,Hyderabad,Other,46
ITEM116003,ORD17966,PROD1055,4,3039.56,12158.24,CUST4075,2023-12-22,Card,Distinctio,Fashion,3039.56,Kavya Sahota,Chennai,Male,29
ITEM116004,ORD13812,PROD1061,3,1408.96,4226.88,CUST2556,2023-11-10,Card,Fuga,Fashion,1408.96,Dhriti Ben,Pune,Other,47
ITEM116005,ORD16109,PROD1243,2,199.22,398.44,CUST1504,2024-04-27,COD,Aliquid,Electronics,199.22,Zayan Soman,Chennai,Male,46
ITEM116006,ORD16820,PROD1207,3,1554.5,4663.5,CUST3375,2025-06-30,UPI,Consectetur,Groceries,1554.5,Megha Barad,Bengaluru,Male,52
ITEM116007,ORD10888,PROD1235,1,1308.47,1308.47,CUST5388,2023-03-14,COD,Ex,Electronics,1308.47,Aditya Char,Bengaluru,Male,37
ITEM116008,ORD13115,PROD1278,7,1283.03,8981.21,CUST1983,2023-02-22,Card,Commodi,Electronics,1283.03,Libni Verma,Mumbai,Other,19
ITEM116009,ORD13688,PROD1272,2,2463.29,4926.58,CUST3102,2025-01-15,COD,Accusamus,Home,2463.29,Yadavi Som,Hyderabad,Other,60
ITEM116010,ORD24801,PROD1012,7,948.18,6637.26,CUST5433,2024-01-20,COD,Consequuntur,Home,948.18,Sanaya Chand,Mumbai,Other,44
ITEM116011,ORD13292,PROD1196,4,2737.43,10949.72,CUST4995,2023-02-22,Card,Dicta,Groceries,2737.43,Hritik Mane,Mumbai,Female,43
ITEM116012,ORD23209,PROD1112,2,4196.85,8393.7,CUST4537,2024-10-26,COD,Ex,Groceries,4196.85,Advika Mital,Chennai,Female,29
ITEM116013,ORD19851,PROD1063,6,4507.89,27047.34,CUST1057,2024-11-27,UPI,Voluptate,Fashion,4507.89,Victor Jayaraman,Bengaluru,Male,46
ITEM116014,ORD24996,PROD1108,7,3704.03,25928.21,CUST3620,2023-09-25,UPI,Aliquam,Groceries,3704.03,Samuel Som,Bengaluru,Male,23
ITEM116015,ORD11867,PROD1102,3,232.42,697.26,CUST3804,2024-04-09,NetBanking,Saepe,Fashion,232.42,Gagan Chawla,Mumbai,Female,56
ITEM116016,ORD23707,PROD1167,7,2295.54,16068.78,CUST5225,2025-05-03,Card,Molestiae,Fashion,2295.54,Naveen Radhakrishnan,Bengaluru,Male,54
ITEM116017,ORD10542,PROD1099,8,2544.04,20352.32,CUST5606,2023-10-15,Card,Maiores,Fashion,2544.04,Tristan Ramachandran,Pune,Male,26
ITEM116018,ORD11549,PROD1000,9,2046.02,18414.18,CUST5153,2024-12-20,UPI,Facere,Fashion,2046.02,Nitesh Amble,Hyderabad,Male,32
ITEM116019,ORD14314,PROD1183,4,3910.39,15641.56,CUST3024,2025-02-11,Card,Eos,Groceries,3910.39,Vedhika Bora,Mumbai,Other,30
ITEM116020,ORD18706,PROD1232,9,1252.72,11274.48,CUST2185,2025-06-14,NetBanking,Cum,Home,1252.72,Vanya Sachar,Chennai,Male,20
ITEM116021,ORD24555,PROD1028,6,4096.2,24577.2,CUST4766,2023-02-08,NetBanking,Nulla,Home,4096.2,Gaurav Jani,Pune,Female,61
ITEM116022,ORD15913,PROD1011,1,1130.33,1130.33,CUST4030,2024-01-31,UPI,Voluptatem,Fashion,1130.33,Madhavi Nagar,Mumbai,Female,64
ITEM116023,ORD10199,PROD1263,5,325.36,1626.8,CUST3630,2024-02-24,COD,Dolores,Electronics,325.36,Wazir Setty,Mumbai,Other,53
ITEM116024,ORD13266,PROD1287,10,4207.0,42070.0,CUST5292,2025-01-09,UPI,Maiores,Electronics,4207.0,Rachit Loyal,Mumbai,Other,35
ITEM116025,ORD19998,PROD1201,6,1725.94,10355.64,CUST3015,2024-03-20,NetBanking,Libero,Home,1725.94,Benjamin Rajagopalan,Pune,Female,45
ITEM116026,ORD18446,PROD1153,4,1694.42,6777.68,CUST2178,2023-07-31,NetBanking,Error,Home,1694.42,Kala Anne,Chennai,Other,20
ITEM116027,ORD19738,PROD1219,1,1189.87,1189.87,CUST1778,2024-01-27,UPI,Aliquam,Fashion,1189.87,Victor Choudhry,Chennai,Female,26
ITEM116028,ORD15435,PROD1238,7,3472.3,24306.1,CUST2877,2023-12-20,NetBanking,Harum,Home,3472.3,Harsh Ratta,Mumbai,Female,43
ITEM116029,ORD20433,PROD1111,2,2209.72,4419.44,CUST1690,2025-08-24,Card,Occaecati,Home,2209.72,Ishita Buch,Bengaluru,Other,64
ITEM116030,ORD16130,PROD1209,8,4542.21,36337.68,CUST2578,2023-05-23,Card,Repudiandae,Fashion,4542.21,Sudiksha Rajan,Pune,Female,22
ITEM116031,ORD18476,PROD1163,2,1981.2,3962.4,CUST4869,2023-02-03,COD,Sint,Fashion,1981.2,Nandini Rajagopalan,Pune,Other,44
ITEM116032,ORD21408,PROD1158,7,4347.46,30432.22,CUST3893,2024-06-20,NetBanking,Assumenda,Home,4347.46,Warda Bumb,Hyderabad,Other,52
ITEM116033,ORD19415,PROD1002,8,2372.41,18979.28,CUST1260,2024-06-21,COD,Blanditiis,Fashion,2372.41,Simon Butala,Chennai,Male,63
ITEM116034,ORD20709,PROD1177,5,4919.93,24599.65,CUST2864,2024-09-18,COD,Inventore,Groceries,4919.93,Barkha Oommen,Chennai,Other,54
ITEM116035,ORD18168,PROD1207,4,1554.5,6218.0,CUST4704,2023-07-01,NetBanking,Consectetur,Groceries,1554.5,Qadim Bhat,Chennai,Female,21
ITEM116036,ORD15806,PROD1248,5,1644.28,8221.4,CUST1810,2024-02-02,NetBanking,Reprehenderit,Electronics,1644.28,William Kaur,Chennai,Other,34
ITEM116037,ORD24781,PROD1040,10,921.57,9215.7,CUST4777,2025-10-08,UPI,Veritatis,Electronics,921.57,Samar Bains,Mumbai,Other,34
ITEM116038,ORD22739,PROD1235,5,1308.47,6542.35,CUST3645,2025-02-15,COD,Ex,Electronics,1308.47,Jalsa Mani,Bengaluru,Other,49
ITEM116039,ORD10107,PROD1057,7,2200.9,15406.3,CUST2706,2023-12-20,COD,Est,Fashion,2200.9,Bina Kota,Bengaluru,Other,19
ITEM116040,ORD17226,PROD1269,3,1436.17,4308.51,CUST1576,2025-04-30,Card,Neque,Electronics,1436.17,Anya Khatri,Hyderabad,Other,53
ITEM116041,ORD17500,PROD1258,10,4736.5,47365.0,CUST1246,2023-01-07,UPI,Dolorem,Home,4736.5,Nathaniel Chaudry,Pune,Female,41
ITEM116042,ORD12152,PROD1249,2,3106.19,6212.38,CUST2572,2025-01-30,UPI,Quis,Electronics,3106.19,Harshil Vala,Mumbai,Female,41
ITEM116043,ORD15180,PROD1074,5,4842.78,24213.9,CUST1641,2023-06-14,UPI,Qui,Electronics,4842.78,Samar Kashyap,Pune,Female,56
ITEM116044,ORD15299,PROD1195,9,2170.32,19532.88,CUST5876,2023-04-10,COD,Excepturi,Groceries,2170.32,Tara Balay,Bengaluru,Female,26
ITEM116045,ORD19700,PROD1102,8,232.42,1859.36,CUST3601,2025-10-27,NetBanking,Saepe,Fashion,232.42,Upasna Jani,Pune,Other,60
ITEM116046,ORD15802,PROD1229,1,1233.33,1233.33,CUST5984,2024-09-11,UPI,Saepe,Fashion,1233.33,Unni Sengupta,Chennai,Male,45
ITEM116047,ORD16907,PROD1038,10,2632.72,26327.2,CUST5729,2025-11-23,UPI,Ex,Groceries,2632.72,Aarna Bedi,Chennai,Male,24
ITEM116048,ORD15365,PROD1263,5,325.36,1626.8,CUST5354,2022-11-27,NetBanking,Dolores,Electronics,325.36,Nilima Gaba,Pune,Male,64
ITEM116049,ORD24071,PROD1236,3,3643.72,10931.16,CUST4765,2024-12-29,Card,Vel,Groceries,3643.72,Logan Sridhar,Pune,Other,55
ITEM116050,ORD16346,PROD1143,5,2409.9,12049.5,CUST3040,2025-11-18,NetBanking,Aut,Fashion,2409.9,Qarin Golla,Chennai,Other,51
ITEM116051,ORD22600,PROD1125,10,626.25,6262.5,CUST3080,2022-12-06,NetBanking,Unde,Home,626.25,Chaaya Rana,Chennai,Female,32
ITEM116052,ORD22467,PROD1225,5,2079.31,10396.55,CUST4939,2023-03-12,COD,Itaque,Home,2079.31,Devansh Ahuja,Mumbai,Female,38
ITEM116053,ORD11235,PROD1157,6,1721.69,10330.14,CUST3314,2024-06-08,UPI,Temporibus,Home,1721.69,Lakshit Ratta,Pune,Other,47
ITEM116054,ORD15169,PROD1235,10,1308.47,13084.7,CUST1185,2025-05-11,COD,Ex,Electronics,1308.47,Wazir Rout,Bengaluru,Female,54
ITEM116055,ORD24404,PROD1022,8,1341.02,10728.16,CUST4774,2023-11-19,Card,Labore,Electronics,1341.02,Widisha Hari,Mumbai,Female,39
ITEM116056,ORD10232,PROD1105,4,1349.39,5397.56,CUST2898,2024-10-06,COD,Aliquam,Electronics,1349.39,Simon Dube,Bengaluru,Female,39
ITEM116057,ORD20464,PROD1194,2,4091.6,8183.2,CUST5432,2025-06-12,UPI,Ut,Fashion,4091.6,Tanay Singhal,Chennai,Female,30
ITEM116058,ORD17767,PROD1112,7,4196.85,29377.95,CUST3566,2023-07-24,Card,Ex,Groceries,4196.85,Jacob Deshpande,Mumbai,Male,55
ITEM116059,ORD17634,PROD1181,8,1399.79,11198.32,CUST3606,2025-07-03,NetBanking,Modi,Home,1399.79,Rachita Natarajan,Pune,Male,46
ITEM116060,ORD21779,PROD1178,4,3893.15,15572.6,CUST4233,2024-05-14,NetBanking,Deleniti,Electronics,3893.15,Zarna Chandra,Pune,Female,51
ITEM116061,ORD15347,PROD1144,7,754.84,5283.88,CUST2241,2023-12-16,UPI,Eius,Fashion,754.84,Viraj Shenoy,Bengaluru,Female,63
ITEM116062,ORD23846,PROD1022,10,1341.02,13410.2,CUST3304,2023-09-07,UPI,Labore,Electronics,1341.02,Pranit Kuruvilla,Hyderabad,Male,43
ITEM116063,ORD23787,PROD1014,2,3708.82,7417.64,CUST4959,2025-10-23,COD,Magni,Home,3708.82,Idika Saran,Pune,Male,46
ITEM116064,ORD20714,PROD1263,7,325.36,2277.52,CUST5411,2023-10-09,COD,Dolores,Electronics,325.36,Oscar Varughese,Hyderabad,Other,32
ITEM116065,ORD12624,PROD1174,6,4789.55,28737.3,CUST3021,2023-12-13,COD,Necessitatibus,Fashion,4789.55,Ekaraj Dass,Bengaluru,Male,46
